index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera,longitude,latitude
2181,2017-03-15,2017,0,0,25,1,5,Phoenix,AZ,3,False,other,Car,1,False,-112.117,33.784
2182,2017-03-16,2017,0,1,34,1,1,Warren,MI,22,False,attack,Not fleeing,0,False,-83.006,42.5
2183,2017-03-16,2017,0,1,32,1,1,Milwaukee,WI,48,False,other,Not fleeing,0,True,-87.934,43.106
2184,2017-03-16,2017,0,1,58,1,5,Deltona,FL,9,True,attack,Not fleeing,0,False,-81.16,28.882
2185,2017-03-16,2017,0,0,36,1,1,Alamo,TN,42,True,attack,Not fleeing,0,True,-89.161,35.797
2186,2017-03-16,2017,1,1,32,1,1,Fayetteville,NC,27,False,attack,Not fleeing,0,False,-78.875,35.066
2187,2017-03-17,2017,0,1,25,1,5,Presque Isle,ME,21,False,other,Not fleeing,0,False,-68.035,46.699
2188,2017-03-17,2017,0,1,59,0,5,Lakeland,TN,42,True,attack,Not fleeing,0,False,-89.728,35.212
2189,2017-03-17,2017,1,1,25,1,1,Chico,CA,4,True,other,Not fleeing,0,False,-121.845,39.725
2190,2017-03-18,2017,0,1,25,1,5,Wichita,KS,16,False,attack,Not fleeing,0,False,-97.309,37.624
2191,2017-03-18,2017,0,1,42,1,5,Boise,ID,13,False,attack,Not fleeing,0,False,-116.196,43.639
2192,2017-03-18,2017,0,0,36,1,5,Cedartown,GA,10,False,other,Car,1,False,-85.154,34.051
2193,2017-03-19,2017,0,1,59,1,5,Affton,MO,24,False,attack,Other,1,False,-90.298,38.543
2194,2017-03-19,2017,0,0,21,0,1,Gifford,FL,9,False,other,Not fleeing,0,False,-80.421,27.675
2195,2017-03-19,2017,0,1,19,1,5,Cape Canaveral,FL,9,False,attack,Foot,1,False,-80.602,28.392
2196,2017-03-19,2017,0,1,45,1,2,DeLand,FL,9,True,other,Car,1,False,-81.3,29.057
2198,2017-03-22,2017,0,1,42,1,5,Booneville,KY,17,False,other,Not fleeing,0,False,-83.663,37.472
2199,2017-03-22,2017,0,1,27,1,1,Crowley,LA,18,False,attack,Not fleeing,0,False,-92.356,30.209
2200,2017-03-22,2017,0,1,45,1,0,Weston,WI,48,False,attack,Not fleeing,0,False,-89.577,44.913
2201,2017-03-23,2017,0,1,51,1,1,Des Moines,WA,47,True,other,Not fleeing,0,False,-122.31,47.393
2202,2017-03-23,2017,0,1,42,1,1,Sheridan,AR,2,False,attack,Car,1,False,-92.239,34.318
2203,2017-03-23,2017,0,1,24,1,2,Phoenix,AZ,3,False,attack,Not fleeing,0,False,-112.198,33.452
2204,2017-03-24,2017,0,1,39,1,1,Baltimore,MD,20,True,other,Not fleeing,0,True,-76.646,39.302
2205,2017-03-24,2017,0,1,18,1,5,Cottonwood,CA,4,False,attack,Not fleeing,0,False,-122.281,40.328
2206,2017-03-24,2017,0,1,26,1,2,Cisco,TX,43,False,other,Foot,1,False,-98.979,32.375
2207,2017-03-25,2017,0,1,35,1,2,Los Angeles,CA,4,False,other,Foot,1,False,-118.211,34.044
2208,2017-03-26,2017,0,1,53,1,5,Anderson,CA,4,False,attack,Not fleeing,0,False,-122.29,40.45
2209,2017-03-26,2017,0,1,54,1,5,Little Rock,AR,2,False,attack,Foot,1,False,-92.268,34.748
2210,2017-03-26,2017,0,1,36,1,5,Wasilla,AK,0,False,attack,Other,1,False,-149.45,61.581
2211,2017-03-26,2017,0,0,56,1,5,Delray Beach,FL,9,True,attack,Not fleeing,0,False,-80.083,26.461
2212,2017-03-27,2017,0,1,51,1,5,Lewisburg,TN,42,False,attack,Not fleeing,0,False,-86.793,35.429
2213,2017-03-27,2017,0,1,45,1,5,Columbus,MS,25,False,attack,Car,1,False,-88.435,33.503
2214,2017-03-27,2017,0,1,28,1,5,Montgomery Village,MD,20,False,other,Not fleeing,0,True,-77.205,39.17
2215,2017-03-28,2017,0,1,36,1,5,Lafayette,IN,15,False,attack,Car,1,False,-86.638,40.466
2216,2017-03-28,2017,0,1,73,1,5,Manistee,MI,22,False,attack,Not fleeing,0,False,-86.329,44.245
2217,2017-03-29,2017,0,1,26,1,5,Chattanooga,TN,42,False,other,Not fleeing,0,False,-85.232,35.021
2218,2017-03-29,2017,0,1,41,1,5,Stockton,IL,14,False,attack,Car,1,False,-90.014,42.35
2219,2017-03-29,2017,0,1,59,1,5,Byars,OK,36,False,attack,Car,1,False,-97.052,34.872
2220,2017-03-29,2017,0,1,28,1,1,New Castle,DE,8,False,other,Car,1,False,-75.567,39.678
2221,2017-03-29,2017,0,1,45,1,5,Lawrenceburg,KY,17,False,attack,Not fleeing,0,False,-85.146,37.964
2222,2017-03-29,2017,0,0,27,1,5,Whitewright,TX,43,False,other,Car,1,False,-96.296,33.523
2223,2017-03-30,2017,0,0,46,1,5,Cranbury Township,NJ,31,False,other,Car,1,False,-74.492,40.309
2224,2017-04-01,2017,0,1,34,1,1,Cantonment,FL,9,False,attack,Foot,1,False,-87.292,30.558
2225,2017-04-01,2017,0,1,30,1,0,New Iberia,LA,18,False,other,Not fleeing,0,False,-91.84,30.012
2226,2017-04-03,2017,1,1,46,1,2,Pendleton,SC,40,True,other,Not fleeing,0,True,-82.786,34.663
2227,2017-04-04,2017,0,0,47,1,2,Bakersfield,CA,4,False,other,Foot,1,False,-119.005,35.276
2228,2017-04-04,2017,0,0,32,1,2,Houston,TX,43,False,attack,Car,1,False,-95.398,29.896
2229,2017-04-04,2017,0,1,65,1,5,Napa,CA,4,False,attack,Car,1,False,-122.316,38.311
2230,2017-04-05,2017,0,1,19,1,2,Goshen,IN,15,False,attack,Car,1,False,-85.816,41.576
2231,2017-04-05,2017,0,0,22,1,5,Little Rock,AR,2,False,other,Not fleeing,0,False,-92.395,34.744
2232,2017-04-06,2017,0,1,39,1,1,Westerville,OH,35,True,attack,Not fleeing,0,False,-82.947,40.115
2233,2017-04-06,2017,0,1,38,1,5,Madison Township,OH,35,True,attack,Not fleeing,0,False,-81.051,41.833
2234,2017-04-06,2017,0,1,68,1,5,Bradenton,FL,9,False,attack,Not fleeing,0,False,-82.568,27.439
2235,2017-04-06,2017,0,1,49,1,1,Largo,FL,9,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
2236,2017-04-06,2017,0,1,37,1,1,Newark,NJ,31,False,attack,Not fleeing,0,False,-74.202,40.716
2237,2017-04-07,2017,0,1,33,1,0,Kyle,SD,41,False,attack,Car,1,False,-102.177,43.425
2238,2017-04-08,2017,0,1,25,1,5,Eau Claire,WI,48,False,other,Not fleeing,0,False,-91.539,44.825
2239,2017-04-09,2017,0,1,36,1,2,Santa Paula,CA,4,False,attack,Not fleeing,0,False,-119.071,34.349
2241,2017-04-10,2017,0,1,30,1,5,Cleveland,OH,35,False,other,Not fleeing,0,False,-81.71,41.454
2242,2017-04-10,2017,0,1,39,1,1,Houston,TX,43,False,other,Foot,1,True,-95.45,29.862
2243,2017-04-12,2017,0,1,28,1,1,Los Angeles,CA,4,False,other,Not fleeing,0,False,-118.247,33.954
2244,2017-04-13,2017,0,0,28,1,5,Avondale,AZ,3,False,other,Not fleeing,0,False,-112.341,33.461
2245,2017-04-13,2017,0,1,25,1,5,Udall,KS,16,False,attack,Car,1,False,-97.151,37.321
2246,2017-04-13,2017,0,1,57,1,5,Suffield,CT,6,False,other,Not fleeing,0,False,-72.614,41.999
2247,2017-04-14,2017,0,1,33,1,5,Spanaway,WA,47,True,other,Car,1,False,-122.355,47.084
2248,2017-04-14,2017,0,1,24,1,3,Mandan,ND,28,False,other,Not fleeing,0,False,-100.89,46.827
2250,2017-04-15,2017,0,1,33,1,1,West Memphis,AR,2,False,attack,Not fleeing,0,False,-90.153,35.154
2251,2017-04-15,2017,0,1,56,1,5,Newport Beach,CA,4,False,other,Not fleeing,0,False,-117.948,33.626
2252,2017-04-15,2017,0,1,56,1,5,Colebrook Township,OH,35,True,attack,Not fleeing,0,False,-80.801,41.56
2253,2017-04-15,2017,0,0,16,1,2,Fresno,CA,4,False,other,Foot,1,True,-119.772,36.801
2254,2017-04-16,2017,0,1,47,1,5,Vadnais Heights,MN,23,False,other,Not fleeing,0,False,-93.037,45.041
2255,2017-04-17,2017,0,0,33,1,5,Clarksville,TN,42,False,other,Car,1,False,Not fleeing,Not fleeing
2256,2017-04-18,2017,0,0,32,1,5,Brandywine,WV,49,False,attack,Car,1,False,-79.258,38.496
2257,2017-04-19,2017,0,1,21,1,1,Wilmington,DE,8,False,attack,Other,1,True,-75.545,39.872
2258,2017-04-20,2017,0,1,64,1,5,Logan County,OK,36,True,attack,Not fleeing,0,False,-97.372,35.74
2259,2017-04-20,2017,0,1,19,1,1,Seattle,WA,47,False,attack,Not fleeing,0,False,-122.337,47.604
2260,2017-04-20,2017,0,1,26,1,2,Hardeeville,SC,40,False,attack,Not fleeing,0,False,-81.082,32.294
2261,2017-04-20,2017,0,0,25,1,2,Glendale,AZ,3,False,other,Car,1,False,-112.171,33.538
2262,2017-04-20,2017,0,0,17,0,5,Glendale,AZ,3,False,other,Car,1,False,-112.172,33.553
2263,2017-04-20,2017,1,1,55,1,2,San Antonio,TX,43,False,other,Not fleeing,0,False,-98.527,29.429
2264,2017-04-21,2017,0,1,25,1,5,West Linn,OR,37,True,other,Not fleeing,0,False,-122.623,45.359
2265,2017-04-22,2017,0,1,43,1,0,Yuba City,CA,4,False,attack,Foot,1,False,-121.634,39.13
2266,2017-04-22,2017,0,0,39,1,1,Portage,IN,15,True,other,Not fleeing,0,False,-87.212,41.571
2267,2017-04-22,2017,0,1,24,1,5,Hamilton,OH,35,True,other,Not fleeing,0,False,-84.511,39.373
2268,2017-04-23,2017,0,1,70,1,5,Prescott,AZ,3,False,attack,Not fleeing,0,False,-112.478,34.527
2269,2017-04-24,2017,0,1,79,1,5,Stewartstown,PA,38,True,attack,Not fleeing,0,False,-76.585,39.754
2270,2017-04-24,2017,0,1,16,1,1,Houston,TX,43,False,other,Foot,1,True,-95.645,29.878
2271,2017-04-24,2017,0,0,35,1,5,Wolf Creek,OR,37,False,attack,Not fleeing,0,False,-123.395,42.696
2272,2017-04-24,2017,0,1,15,1,1,Killeen,TX,43,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
2273,2017-04-25,2017,0,1,23,1,1,Newark,NJ,31,False,other,Car,1,False,-74.209,40.744
2274,2017-04-25,2017,0,1,53,1,2,Fort Worth,TX,43,True,attack,Not fleeing,0,True,-97.25,32.74
2275,2017-04-25,2017,0,0,20,1,2,Bellflower,CA,4,False,other,Car,1,False,-118.118,33.91
2276,2017-04-25,2017,1,1,27,1,1,Lizella,GA,10,False,other,Not fleeing,0,False,-83.783,32.803
2277,2017-04-26,2017,0,1,53,1,5,Lewistown,PA,38,True,other,Not fleeing,0,False,-77.566,40.611
2278,2017-04-26,2017,0,0,32,1,5,Columbus,OH,35,False,other,Car,1,False,-82.964,39.935
2279,2017-04-26,2017,1,1,57,1,1,Jacksonville,FL,9,False,other,Not fleeing,0,False,-81.649,30.356
2280,2017-04-27,2017,0,1,26,1,1,Middletown,DE,8,False,attack,Not fleeing,0,False,-75.716,39.45
2281,2017-04-27,2017,0,1,53,1,5,Rapid City,SD,41,True,attack,Not fleeing,0,False,-103.244,44.105
2282,2017-04-28,2017,0,1,32,1,1,Atlanta,GA,10,False,attack,Not fleeing,0,False,-84.467,33.752
2283,2017-04-28,2017,0,1,25,1,2,San Mateo,CA,4,False,attack,Not fleeing,0,False,-123.989,41.364
2284,2017-04-29,2017,0,0,15,1,1,Balch Springs,TX,43,False,undetermined,Not fleeing,0,True,-96.615,32.712
2285,2017-04-29,2017,0,1,59,1,5,Papaaloa,HI,11,False,other,Not fleeing,0,False,Not fleeing,Not fleeing
2286,2017-04-29,2017,0,1,35,1,1,Newport News,VA,45,False,attack,Not fleeing,0,False,-76.434,37.002
2287,2017-04-29,2017,0,0,33,1,2,Eldorado,NM,32,False,attack,Not fleeing,0,True,-105.889,35.519
2288,2017-04-30,2017,0,1,32,1,5,Tom,OK,36,True,attack,Not fleeing,0,False,-94.599,33.729
2289,2017-04-30,2017,0,1,49,1,5,University City,CA,4,False,attack,Not fleeing,0,False,-117.203,32.872
2290,2017-04-30,2017,0,1,46,1,1,Detroit,MI,22,False,attack,Not fleeing,0,False,-83.187,42.358
2291,2017-05-01,2017,0,1,25,1,5,Conroe,TX,43,False,attack,Not fleeing,0,False,-95.463,30.34
2292,2017-05-02,2017,0,1,20,1,2,Austin,TX,43,True,other,Not fleeing,0,False,-97.651,30.372
2293,2017-05-02,2017,1,1,48,1,1,Irving,TX,43,False,attack,Not fleeing,0,False,-96.977,32.8
2295,2017-05-03,2017,0,1,24,1,5,San Jose,CA,4,True,attack,Not fleeing,0,False,-121.894,37.302
2296,2017-05-03,2017,0,1,18,1,1,Grand Rapids,MI,22,False,attack,Not fleeing,0,True,-85.636,42.934
2297,2017-05-03,2017,0,1,67,1,5,Peachtree City,GA,10,True,attack,Not fleeing,0,False,-84.56,33.405
2298,2017-05-03,2017,0,1,26,1,5,San Francisco,CA,4,False,attack,Not fleeing,0,True,-122.408,37.784
2299,2017-05-04,2017,0,1,54,0,2,Katy,TX,43,True,other,Not fleeing,0,False,-95.739,29.804
2300,2017-05-06,2017,0,1,15,1,5,San Diego,CA,4,True,attack,Not fleeing,0,True,-117.226,32.957
2301,2017-05-07,2017,0,1,27,1,1,Phenix City,AL,1,False,undetermined,Other,1,True,-85.01,32.471
2302,2017-05-07,2017,0,1,26,1,2,Buffalo,NY,34,False,attack,Foot,1,False,-78.904,42.944
2303,2017-05-07,2017,0,1,62,1,5,Las Vegas,NV,33,True,other,Not fleeing,0,False,-115.06,36.2
2304,2017-05-07,2017,0,1,24,1,1,Austin,TX,43,False,attack,Foot,1,False,-97.739,30.267
2305,2017-05-08,2017,0,1,32,1,1,Rancho Cordova,CA,4,True,attack,Foot,1,False,-121.287,38.59
2306,2017-05-08,2017,0,1,29,1,5,Los Angeles,CA,4,False,attack,Not fleeing,0,False,-118.305,34.275
2307,2017-05-09,2017,0,0,16,1,2,Bridgeport,CT,6,False,undetermined,Car,1,False,-73.199,41.175
2308,2017-05-09,2017,0,1,25,1,1,Jacksonville,FL,9,True,attack,Not fleeing,0,False,-81.519,30.322
2309,2017-05-09,2017,0,1,40,1,5,Westminster,CO,5,False,attack,Not fleeing,0,False,-105.004,39.943
2310,2017-05-09,2017,0,0,39,1,5,Lexington,SC,40,False,other,Foot,1,False,-81.34,33.839
2311,2017-05-09,2017,0,1,34,1,5,Tiffin,OH,35,False,attack,Not fleeing,0,False,-83.173,41.091
2312,2017-05-09,2017,0,1,36,1,5,Brighton Township,MI,22,True,attack,Not fleeing,0,False,-83.755,42.536
2313,2017-05-10,2017,0,1,24,1,1,Portland,OR,37,True,other,Foot,1,False,-122.569,45.468
2314,2017-05-10,2017,0,1,50,0,1,St. Louis,MO,24,False,attack,Not fleeing,0,False,-90.257,38.566
2315,2017-05-10,2017,1,0,50,1,5,Barona Indian Reservation,CA,4,False,other,Car,1,False,-116.84,32.956
2316,2017-05-11,2017,0,1,37,1,2,Arlington,TX,43,False,attack,Not fleeing,0,False,-97.1,32.738
2317,2017-05-12,2017,0,1,30,1,5,Billings,MT,26,True,attack,Not fleeing,0,False,-108.504,45.782
2318,2017-05-12,2017,0,0,35,1,5,Baldwin County,AL,1,False,other,Not fleeing,0,False,-122.276,37.779
2319,2017-05-12,2017,0,1,46,1,5,Jupiter,FL,9,False,attack,Car,1,False,-80.102,26.926
2320,2017-05-12,2017,1,1,51,1,1,Philadelphia,PA,38,False,other,Not fleeing,0,False,-75.219,39.942
2321,2017-05-13,2017,0,1,37,1,5,West Allis,WI,48,False,attack,Foot,1,False,-87.99,43.01
2322,2017-05-13,2017,0,1,41,1,1,Columbia,MO,24,False,attack,Not fleeing,0,False,-92.339,38.945
2323,2017-05-14,2017,0,1,41,1,2,Kingman,AZ,3,False,attack,Car,1,False,-114.053,35.189
2324,2017-05-14,2017,0,1,48,1,5,Pulaski,VA,45,True,attack,Not fleeing,0,False,-80.779,37.041
2325,2017-05-15,2017,0,1,27,0,1,Phoenix,AZ,3,False,other,Not fleeing,0,False,-112.076,33.462
2326,2017-05-15,2017,0,1,29,1,1,Richmond,VA,45,False,other,Not fleeing,0,False,-77.44,37.472
2327,2017-05-15,2017,0,1,47,1,5,Johnson City,TN,42,True,attack,Other,1,False,-82.301,36.298
2329,2017-05-15,2017,0,1,34,1,2,Del Mar,CA,4,True,attack,Foot,1,False,-117.269,32.977
2330,2017-05-15,2017,0,1,48,1,5,Wewoka,OK,36,False,attack,Not fleeing,0,False,-96.493,35.153
2331,2017-05-16,2017,0,1,41,0,5,Washington,DC,7,False,attack,Not fleeing,0,False,-77.006,38.822
2332,2017-05-16,2017,0,1,25,1,1,Tempe,AZ,3,False,other,Not fleeing,0,False,-111.926,33.393
2333,2017-05-16,2017,0,1,24,1,2,Tustin,CA,4,True,attack,Not fleeing,0,False,-117.842,33.742
2334,2017-05-16,2017,0,1,38,1,5,Three Forks,MT,26,False,attack,Car,1,False,-111.541,45.904
2335,2017-05-17,2017,0,0,28,1,5,Arlington,VA,45,False,attack,Car,1,False,-77.107,38.876
2336,2017-05-20,2017,0,1,47,1,5,Lower Mount Bethel,PA,38,True,other,Not fleeing,0,False,-75.201,40.809
2337,2017-05-20,2017,0,1,65,1,5,Belgrade,ME,21,False,attack,Not fleeing,0,False,-69.808,44.482
2338,2017-05-20,2017,0,1,58,1,5,Pleasanton,CA,4,True,attack,Not fleeing,0,True,-121.85,37.663
2339,2017-05-21,2017,0,1,33,1,1,Appleton,WI,48,False,attack,Not fleeing,0,False,-88.414,44.262
2340,2017-05-21,2017,0,1,43,1,5,Allentown,PA,38,False,attack,Car,1,False,-75.501,40.606
2341,2017-05-21,2017,0,0,24,1,1,Converse,LA,18,False,attack,Not fleeing,0,False,-93.699,31.781
2342,2017-05-21,2017,0,0,37,1,2,Orlando,FL,9,False,attack,Not fleeing,0,False,-81.418,28.45
2343,2017-05-22,2017,0,1,31,1,5,Mountain Home,ID,13,False,attack,Not fleeing,0,False,-115.673,43.131
2344,2017-05-23,2017,0,1,65,1,5,Pahrump,NV,33,False,attack,Not fleeing,0,False,-116.052,36.222
2345,2017-05-23,2017,0,1,59,1,5,San Francisco,CA,4,False,other,Not fleeing,0,False,-122.467,37.647
2346,2017-05-23,2017,0,1,74,1,5,Knoxville,TN,42,False,attack,Not fleeing,0,False,-83.89,35.881
2347,2017-05-23,2017,1,1,21,1,2,Glendale,AZ,3,False,attack,Other,1,False,-112.152,33.553
2348,2017-05-24,2017,0,0,24,1,5,Canton,OH,35,True,attack,Not fleeing,0,True,-81.385,40.822
2349,2017-05-24,2017,0,1,37,1,2,Los Angeles,CA,4,False,attack,Not fleeing,0,False,-118.233,34.049
2350,2017-05-25,2017,0,1,23,1,5,Fairbanks,AK,0,False,attack,Car,1,False,Not fleeing,Not fleeing
2351,2017-05-26,2017,0,0,59,1,2,San Rafael,NM,32,False,undetermined,Not fleeing,0,False,Not fleeing,Not fleeing
2352,2017-05-26,2017,0,1,33,1,5,St. Louis,MO,24,True,attack,Not fleeing,0,False,-90.294,38.561
2353,2017-05-26,2017,0,1,34,1,5,Tucson,AZ,3,True,attack,Not fleeing,0,False,-110.956,32.149
2354,2017-05-27,2017,0,0,30,1,5,Oneida,TN,42,False,other,Car,1,False,-84.51,36.513
2357,2017-05-28,2017,0,1,22,1,1,Cary,NC,27,False,attack,Not fleeing,0,False,-78.844,35.8
2359,2017-05-29,2017,0,1,37,1,5,Arundel,ME,21,False,other,Not fleeing,0,False,-70.527,43.473
2360,2017-05-29,2017,0,0,20,1,2,Vacaville,CA,4,False,attack,Car,1,True,-121.956,38.368
2362,2017-05-30,2017,0,1,18,1,2,Salt Lake City,UT,44,False,attack,Car,1,False,-111.891,40.761
2363,2017-05-31,2017,0,0,24,1,5,Hesperia,CA,4,False,attack,Not fleeing,0,False,-117.371,34.427
2364,2017-05-31,2017,0,1,17,1,5,Centennial,CO,5,False,other,Other,1,False,-104.896,39.578
2365,2017-06-01,2017,0,1,27,1,2,Las Vegas,NV,33,True,attack,Not fleeing,0,False,-115.038,36.191
2366,2017-06-02,2017,0,0,51,1,5,Yulee,FL,9,False,attack,Car,1,False,-81.51,30.626
2367,2017-06-02,2017,0,1,29,1,1,Abbeville,AL,1,False,attack,Not fleeing,0,False,-85.281,31.573
2368,2017-06-02,2017,0,0,34,1,1,Petal,MS,25,False,attack,Not fleeing,0,False,-89.259,31.357
2369,2017-06-02,2017,0,1,18,1,0,Tulsa,OK,36,False,attack,Foot,1,False,-95.861,36.151
2370,2017-06-02,2017,0,1,17,1,1,Chicago,IL,14,False,attack,Not fleeing,0,False,-87.624,41.76
2371,2017-06-02,2017,0,1,55,1,2,Laredo,TX,43,False,attack,Not fleeing,0,False,-99.483,27.545
2372,2017-06-03,2017,0,1,44,1,5,Avondale,AZ,3,False,attack,Not fleeing,0,False,-112.29,33.479
2373,2017-06-04,2017,0,1,27,1,5,Callahan,FL,9,False,attack,Not fleeing,0,False,-81.777,30.522
2374,2017-06-04,2017,0,1,66,1,5,Campo,CA,4,True,attack,Not fleeing,0,False,-116.512,32.68
2375,2017-06-05,2017,0,1,45,1,5,Bardstown,KY,17,False,attack,Car,1,False,-85.451,37.806
2376,2017-06-05,2017,0,1,47,1,1,Miami,FL,9,False,other,Not fleeing,0,False,-80.313,25.809
2377,2017-06-05,2017,0,1,34,1,5,Lakes Wales,FL,9,False,attack,Other,1,False,-81.465,27.872
2378,2017-06-05,2017,0,1,37,1,1,Gonzales County,TX,43,False,other,Not fleeing,0,False,-97.243,29.458
2379,2017-06-06,2017,0,1,54,1,5,Orrington,ME,21,False,attack,Not fleeing,0,False,-68.801,44.72
2381,2017-06-07,2017,0,1,21,1,2,Fresno,CA,4,False,attack,Not fleeing,0,True,-119.809,36.786
2382,2017-06-07,2017,0,1,21,1,5,St. Louis,MO,24,False,attack,Not fleeing,0,False,-89.528,36.585
2383,2017-06-07,2017,0,1,35,1,5,Dundalk,MD,20,False,attack,Not fleeing,0,True,-76.511,39.243
2384,2017-06-07,2017,0,1,75,1,5,Hudson,NC,27,True,attack,Not fleeing,0,False,-81.49,35.819
2385,2017-06-08,2017,0,1,33,0,5,Long Beach,CA,4,False,attack,Not fleeing,0,False,-118.099,33.81
2386,2017-06-08,2017,0,1,45,1,2,Bakersfield,CA,4,False,attack,Not fleeing,0,False,-117.681,35.615
2387,2017-06-08,2017,0,1,48,1,5,Loveland,CO,5,False,attack,Not fleeing,0,False,-105.124,40.399
2388,2017-06-08,2017,0,1,58,1,5,Roland,OK,36,True,attack,Not fleeing,0,False,-94.515,35.421
2389,2017-06-08,2017,1,0,30,1,1,Philadelphia,PA,38,False,other,Foot,1,False,-75.119,40.013
2390,2017-06-09,2017,0,1,44,1,2,Lyons,IL,14,False,attack,Car,1,False,-87.821,41.82
2391,2017-06-09,2017,0,1,82,1,5,Miami,FL,9,True,attack,Not fleeing,0,False,-80.328,25.744
2392,2017-06-09,2017,1,1,29,1,1,Tulsa,OK,36,True,other,Not fleeing,0,False,-95.993,36.22
2393,2017-06-10,2017,0,1,25,1,4,Auburn,WA,47,False,other,Car,1,False,-122.224,47.288
2394,2017-06-10,2017,0,1,53,1,5,North English,IA,12,False,other,Not fleeing,0,False,-92.079,41.515
2395,2017-06-10,2017,0,1,60,1,5,Abilene,TX,43,True,other,Not fleeing,0,False,-99.712,32.431
2396,2017-06-11,2017,0,0,19,1,1,Milwaukee,WI,48,False,other,Car,1,False,-87.874,43.061
2397,2017-06-12,2017,0,1,63,1,2,Plano,TX,43,False,attack,Not fleeing,0,False,-96.795,33.06
2398,2017-06-12,2017,0,1,50,1,5,Trosper,KY,17,False,attack,Not fleeing,0,False,-83.823,36.789
2399,2017-06-12,2017,0,1,35,1,5,Cade,LA,18,False,other,Not fleeing,0,False,-91.901,30.114
2400,2017-06-12,2017,1,1,45,1,2,Selma,CA,4,False,other,Not fleeing,0,False,-119.615,36.584
2401,2017-06-13,2017,0,1,24,1,5,Jerseyville,IL,14,False,attack,Foot,1,False,-90.319,39.12
2402,2017-06-13,2017,0,1,36,1,5,Hampton,NH,30,False,other,Not fleeing,0,False,Not fleeing,Not fleeing
2403,2017-06-13,2017,0,1,35,1,1,Baton Rouge,LA,18,False,other,Not fleeing,0,False,-91.152,30.44
2404,2017-06-13,2017,0,1,33,1,1,St Louis,MO,24,False,attack,Not fleeing,0,False,-90.216,38.596
2405,2017-06-14,2017,0,1,66,1,5,Alexandria,VA,45,False,attack,Not fleeing,0,False,Not fleeing,Not fleeing
2406,2017-06-14,2017,0,1,54,1,5,Somerville,TN,42,True,other,Not fleeing,0,False,-89.365,35.237
2407,2017-06-14,2017,1,1,20,1,0,Burien,WA,47,False,attack,Not fleeing,0,False,-122.33,47.481
2408,2017-06-15,2017,0,1,40,1,5,Newton,NH,30,False,undetermined,Car,1,False,-71.021,42.872
2409,2017-06-16,2017,0,1,41,1,5,Water Valley,MS,25,False,attack,Car,1,False,-89.624,34.141
2410,2017-06-16,2017,0,1,30,1,2,Rialto,CA,4,False,other,Not fleeing,0,True,-117.352,34.095
2411,2017-06-16,2017,0,1,32,1,2,Madera,CA,4,True,other,Not fleeing,0,False,-120.058,36.978
2412,2017-06-16,2017,0,0,24,0,5,Water Valley,MS,25,False,other,Car,1,False,-89.624,34.141
2413,2017-06-16,2017,0,1,37,1,5,Antioch,CA,4,False,other,Foot,1,False,-121.824,38.003
2414,2017-06-17,2017,0,1,28,0,2,Montebello,CA,4,False,other,Not fleeing,0,False,-118.128,33.98
2415,2017-06-17,2017,0,1,48,1,5,Rapid City,SD,41,False,attack,Not fleeing,0,False,-103.219,44.129
2416,2017-06-18,2017,0,1,30,0,1,Seattle,WA,47,True,other,Not fleeing,0,False,-122.262,47.678
2417,2017-06-18,2017,0,1,64,1,5,Waukesha,WI,48,True,other,Not fleeing,0,False,-88.256,43.03
2418,2017-06-19,2017,0,1,21,1,3,Fairbanks,AK,0,True,attack,Foot,1,False,-147.76,64.833
2419,2017-06-19,2017,0,1,28,1,5,Dallas,TX,43,False,other,Not fleeing,0,False,-96.642,32.746
2420,2017-06-20,2017,0,1,36,1,2,South Gate,CA,4,False,attack,Other,1,False,-118.205,33.963
2421,2017-06-20,2017,0,1,40,1,5,Franklin,TN,42,False,attack,Car,1,False,-86.832,35.858
2422,2017-06-20,2017,0,1,32,1,5,St. Clair Township,OH,35,True,attack,Other,1,False,-84.517,39.449
2423,2017-06-20,2017,0,1,50,1,5,Lehigh,KS,16,True,other,Not fleeing,0,False,-97.303,38.377
2424,2017-06-20,2017,1,1,28,1,2,Las Vegas,NV,33,False,other,Not fleeing,0,True,-115.271,36.159
2425,2017-06-21,2017,0,1,33,1,5,Nevada,MO,24,False,undetermined,Car,1,False,-122.559,47.566
2426,2017-06-21,2017,0,1,37,1,2,Millerton,OK,36,False,other,Not fleeing,0,False,-95.015,33.989
2427,2017-06-22,2017,0,0,17,1,2,Palmdale,CA,4,False,other,Not fleeing,0,False,-118.112,34.582
2428,2017-06-23,2017,0,1,20,1,2,Hollywood Hills,CA,4,False,attack,Not fleeing,0,False,-118.346,34.105
2429,2017-06-23,2017,0,0,34,1,2,Phoenix,AZ,3,False,attack,Car,1,False,-112.022,33.45
2430,2017-06-24,2017,0,1,37,1,5,Florence,OR,37,True,attack,Car,1,False,-124.101,43.975
2431,2017-06-24,2017,0,0,24,1,5,Deer Park,AL,1,False,other,Not fleeing,0,False,-88.31,31.22
2432,2017-06-24,2017,0,1,47,1,5,Tulsa,OK,36,False,attack,Foot,1,False,-95.851,36.155
